DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2005-02-28 22:00:00,0.9,776.0,275.0,1.9,580.0,122.0,1183.0,90.0,655.0,402.0,1.1,35.4,0.2382
2005-02-28 23:00:00,0.7,755.0,275.0,1.4,538.0,100.0,1285.0,79.0,621.0,343.0,1.0,34.3,0.2292
2005-03-01 00:00:00,0.6,766.0,275.0,1.2,515.0,86.0,1327.0,69.0,642.0,322.0,1.0,37.4,0.2487
2005-03-01 01:00:00,0.6,762.0,275.0,0.9,487.0,71.0,1364.0,60.0,640.0,307.0,0.7,41.2,0.2693
2005-03-01 02:00:00,0.4,736.0,275.0,0.6,453.0,39.0,1498.0,37.0,602.0,268.0,0.2,40.6,0.2566
2005-03-01 03:00:00,0.2,715.0,275.0,0.2,387.0,34.0,1791.0,32.0,559.0,227.0,0.1,40.0,0.2499
2005-03-01 04:00:00,0.2,716.0,275.0,0.2,390.0,29.0,1804.0,27.0,551.0,221.0,-0.1,37.5,0.2326
2005-03-01 05:00:00,0.2,731.0,275.0,0.3,408.0,32.0,1727.0,30.0,561.0,225.0,-0.3,38.4,0.2347
2005-03-01 06:00:00,0.2,735.0,275.0,0.3,407.0,37.0,1677.0,33.0,579.0,232.0,-0.6,40.1,0.2404
2005-03-01 07:00:00,0.5,779.0,275.0,1.0,500.0,134.0,1361.0,84.0,652.0,313.0,-0.6,41.4,0.2478
2005-03-01 08:00:00,1.5,915.0,275.0,5.2,774.0,358.0,911.0,147.0,839.0,629.0,-0.2,40.2,0.2478
2005-03-01 09:00:00,1.9,905.0,275.0,6.1,818.0,354.0,853.0,143.0,840.0,790.0,0.6,36.8,0.2388
2005-03-01 10:00:00,1.4,835.0,275.0,3.6,688.0,284.0,988.0,122.0,720.0,630.0,2.8,30.3,0.2294
2005-03-01 11:00:00,0.9,798.0,275.0,2.3,609.0,213.0,1122.0,109.0,660.0,472.0,3.1,29.1,0.224
2005-03-01 12:00:00,0.7,783.0,275.0,1.9,580.0,174.0,1181.0,95.0,647.0,378.0,3.3,29.2,0.2288
2005-03-01 13:00:00,0.8,807.0,275.0,2.6,623.0,157.0,1097.0,94.0,684.0,384.0,3.1,31.0,0.2386
2005-03-01 14:00:00,1.0,827.0,275.0,3.1,660.0,178.0,1030.0,102.0,709.0,426.0,3.2,30.8,0.2399
2005-03-01 15:00:00,0.9,822.0,275.0,2.7,632.0,187.0,1074.0,107.0,701.0,442.0,3.3,31.5,0.2464
2005-03-01 16:00:00,1.0,830.0,275.0,3.0,655.0,198.0,1045.0,113.0,710.0,467.0,4.1,28.6,0.2363
2005-03-01 17:00:00,0.9,833.0,275.0,3.0,653.0,186.0,1073.0,110.0,708.0,448.0,3.9,29.2,0.2378
2005-03-01 18:00:00,1.4,882.0,275.0,5.0,766.0,203.0,922.0,116.0,815.0,582.0,1.9,35.0,0.2494
2005-03-01 19:00:00,2.1,967.0,275.0,7.5,880.0,313.0,815.0,148.0,887.0,892.0,1.8,35.4,0.2497
2005-03-01 20:00:00,2.8,1009.0,275.0,9.5,958.0,342.0,751.0,156.0,935.0,1006.0,1.4,36.5,0.2503
2005-03-01 21:00:00,2.2,911.0,275.0,5.3,777.0,310.0,913.0,159.0,796.0,852.0,0.8,36.3,0.2388
2005-03-01 22:00:00,1.0,808.0,275.0,2.4,613.0,165.0,1137.0,116.0,672.0,543.0,0.6,34.1,0.221
2005-03-01 23:00:00,1.1,812.0,275.0,2.5,621.0,152.0,1143.0,110.0,669.0,529.0,0.3,31.9,0.2031
2005-03-02 00:00:00,0.9,790.0,275.0,2.2,597.0,141.0,1184.0,102.0,637.0,465.0,0.2,30.2,0.191
2005-03-02 01:00:00,0.8,765.0,275.0,1.5,544.0,122.0,1253.0,93.0,601.0,405.0,0.0,29.7,0.1847
2005-03-02 02:00:00,0.6,761.0,275.0,1.3,525.0,79.0,1307.0,67.0,605.0,332.0,-0.1,31.9,0.1975
2005-03-02 03:00:00,0.5,788.0,275.0,0.9,486.0,80.0,1294.0,71.0,650.0,420.0,-1.1,41.4,0.2379
2005-03-02 04:00:00,0.45,790.0,275.0,0.7,471.0,81.0,1302.0,75.0,669.0,532.0,-1.4,44.9,0.2536
2005-03-02 05:00:00,0.4,804.0,275.0,0.9,489.0,77.0,1262.0,73.0,698.0,630.0,-1.3,46.3,0.2635
2005-03-02 06:00:00,0.5,831.0,275.0,1.4,537.0,124.0,1158.0,96.0,722.0,768.0,-1.2,47.2,0.27
2005-03-02 07:00:00,0.7,881.0,275.0,3.5,680.0,159.0,1023.0,110.0,813.0,866.0,-1.3,47.5,0.2702
2005-03-02 08:00:00,2.4,1099.0,275.0,11.0,1013.0,396.0,690.0,150.0,1056.0,1254.0,-1.9,51.4,0.2801
2005-03-02 09:00:00,2.8,1100.0,275.0,12.4,1065.0,479.0,669.0,169.0,1072.0,1347.0,-0.5,45.9,0.2763
2005-03-02 10:00:00,2.0,1042.0,275.0,8.3,910.0,438.0,774.0,181.0,922.0,1216.0,4.6,32.5,0.2783
2005-03-02 11:00:00,2.2,1026.0,275.0,8.9,935.0,466.0,747.0,187.0,942.0,1151.0,7.5,24.3,0.2528
2005-03-02 12:00:00,1.4,905.0,275.0,5.7,796.0,288.0,900.0,146.0,767.0,699.0,9.6,18.8,0.2246
2005-03-02 13:00:00,1.2,891.0,275.0,5.5,790.0,205.0,927.0,131.0,764.0,584.0,9.3,18.4,0.2157
2005-03-02 14:00:00,1.9,968.0,275.0,9.0,938.0,311.0,790.0,161.0,897.0,836.0,9.7,18.6,0.2244
2005-03-02 15:00:00,1.3,909.0,275.0,6.3,826.0,246.0,898.0,143.0,802.0,626.0,10.1,16.7,0.2062
2005-03-02 16:00:00,2.0,938.0,275.0,9.1,945.0,356.0,804.0,176.0,855.0,878.0,11.8,13.5,0.1862
2005-03-02 17:00:00,2.0,971.0,275.0,8.4,917.0,397.0,802.0,178.0,885.0,952.0,11.6,15.3,0.2086
2005-03-02 18:00:00,3.4,1148.0,275.0,17.5,1226.0,579.0,624.0,207.0,1126.0,1460.0,9.1,19.2,0.2225
2005-03-02 19:00:00,5.1,1299.0,275.0,23.3,1384.0,819.0,523.0,240.0,1325.0,1855.0,7.2,25.6,0.2611
2005-03-02 20:00:00,5.3,1315.0,275.0,19.0,1269.0,754.0,551.0,236.0,1282.0,1860.0,6.1,34.0,0.3237
2005-03-02 21:00:00,2.8,1180.0,275.0,11.1,1020.0,473.0,656.0,199.0,1054.0,1629.0,5.1,36.4,0.323
2005-03-02 22:00:00,1.6,1070.0,275.0,6.2,821.0,300.0,754.0,170.0,936.0,1454.0,4.8,39.6,0.344
2005-03-02 23:00:00,1.4,1031.0,275.0,5.0,763.0,235.0,818.0,153.0,905.0,1348.0,5.0,39.6,0.3479
2005-03-03 00:00:00,1.4,1047.0,275.0,5.3,778.0,207.0,799.0,140.0,907.0,1326.0,4.1,41.7,0.3456
2005-03-03 01:00:00,1.4,1030.0,275.0,4.2,724.0,204.0,832.0,138.0,893.0,1285.0,4.4,43.3,0.3656
2005-03-03 02:00:00,1.1,986.0,275.0,3.5,682.0,155.0,875.0,117.0,884.0,1205.0,3.8,45.9,0.3728
2005-03-03 03:00:00,0.9,992.0,275.0,3.0,655.0,167.0,876.0,118.0,887.0,1220.0,3.6,49.7,0.396
2005-03-03 04:00:00,1.0,1076.0,275.0,4.1,715.0,179.0,783.0,119.0,947.0,1448.0,3.4,56.3,0.4455
2005-03-03 05:00:00,1.0,1104.0,275.0,4.0,713.0,143.0,754.0,108.0,1001.0,1433.0,2.9,67.9,0.5183
2005-03-03 06:00:00,1.2,1160.0,275.0,5.1,770.0,212.0,702.0,121.0,1063.0,1447.0,2.8,74.1,0.5618
2005-03-03 07:00:00,1.4,1217.0,275.0,6.7,846.0,263.0,650.0,136.0,1120.0,1481.0,2.9,75.6,0.5742
2005-03-03 08:00:00,3.0,1457.0,275.0,15.6,1167.0,648.0,496.0,175.0,1422.0,1785.0,3.8,72.4,0.5867
2005-03-03 09:00:00,4.2,1337.0,275.0,17.1,1212.0,717.0,529.0,211.0,1406.0,1756.0,5.9,50.2,0.4706
2005-03-03 10:00:00,2.1,1111.0,275.0,8.8,931.0,389.0,687.0,186.0,1069.0,1368.0,7.3,39.4,0.4035
2005-03-03 11:00:00,2.0,1165.0,275.0,6.9,852.0,438.0,692.0,177.0,1155.0,1197.0,3.6,75.9,0.6055
2005-03-03 12:00:00,1.6,1129.0,275.0,5.4,783.0,282.0,757.0,147.0,1127.0,1084.0,3.6,78.6,0.6283
2005-03-03 13:00:00,1.4,1092.0,275.0,4.9,759.0,268.0,773.0,150.0,1088.0,1039.0,5.3,69.2,0.6213
2005-03-03 14:00:00,1.6,1096.0,275.0,5.3,777.0,248.0,767.0,148.0,1107.0,961.0,6.1,66.0,0.6255
2005-03-03 15:00:00,1.5,1108.0,275.0,5.4,783.0,272.0,758.0,151.0,1115.0,964.0,6.0,70.1,0.6577
2005-03-03 16:00:00,1.7,1124.0,275.0,5.5,787.0,291.0,740.0,151.0,1147.0,941.0,6.3,72.1,0.6907
2005-03-03 17:00:00,1.9,1216.0,275.0,7.5,879.0,363.0,670.0,165.0,1252.0,1111.0,6.3,75.7,0.7252
2005-03-03 18:00:00,3.8,1437.0,275.0,16.7,1202.0,660.0,507.0,197.0,1510.0,1459.0,5.6,80.4,0.7382
2005-03-03 19:00:00,5.4,1473.0,275.0,18.2,1245.0,907.0,476.0,228.0,1539.0,1519.0,4.9,82.4,0.7201
2005-03-03 20:00:00,4.2,1396.0,275.0,15.5,1164.0,639.0,508.0,196.0,1488.0,1412.0,4.3,84.0,0.7051
2005-03-03 21:00:00,3.8,1285.0,275.0,10.9,1013.0,574.0,568.0,192.0,1331.0,1336.0,4.3,83.6,0.7025
2005-03-03 22:00:00,2.3,1206.0,275.0,8.7,928.0,373.0,621.0,161.0,1235.0,1285.0,4.6,82.5,0.7066
2005-03-03 23:00:00,2.1,1179.0,275.0,7.3,868.0,330.0,664.0,156.0,1205.0,1240.0,4.4,82.0,0.6938
2005-03-04 00:00:00,2.3,1213.0,275.0,7.5,877.0,336.0,654.0,158.0,1206.0,1282.0,4.3,80.9,0.6791
2005-03-04 01:00:00,2.3,1142.0,275.0,6.8,849.0,347.0,680.0,154.0,1173.0,1189.0,4.1,81.2,0.6721
2005-03-04 02:00:00,1.7,1089.0,275.0,4.7,750.0,241.0,765.0,138.0,1108.0,1117.0,3.9,80.9,0.6613
2005-03-04 03:00:00,1.2,982.0,275.0,2.5,617.0,168.5,891.0,115.0,977.0,1024.0,4.5,70.6,0.6004
2005-03-04 04:00:00,0.6,888.0,275.0,1.3,526.0,96.0,1134.0,92.0,912.0,744.0,4.5,65.1,0.5547
2005-03-04 05:00:00,0.9,979.0,275.0,2.2,602.0,147.0,925.0,103.0,993.0,928.0,4.0,75.2,0.6161
2005-03-04 06:00:00,1.1,1023.0,275.0,3.6,690.0,210.0,833.0,117.0,1049.0,1006.0,3.7,76.4,0.6164
2005-03-04 07:00:00,1.9,1153.0,275.0,7.5,878.0,409.0,682.0,139.0,1180.0,1173.0,3.1,77.3,0.5985
2005-03-04 08:00:00,3.7,1393.0,275.0,16.8,1204.0,719.0,506.0,167.0,1497.0,1568.0,3.7,74.4,0.5992
2005-03-04 09:00:00,6.1,1567.0,275.0,28.0,1502.0,959.0,399.0,205.0,1848.0,1913.0,5.0,69.4,0.6118
2005-03-04 10:00:00,4.6,1334.0,275.0,15.8,1174.0,744.0,524.0,216.0,1432.0,1643.0,6.5,60.9,0.5919
2005-03-04 11:00:00,3.3,1280.0,275.0,15.5,1165.0,583.0,533.0,192.0,1435.0,1605.0,7.6,59.8,0.6245
2005-03-04 12:00:00,3.3,1330.0,275.0,14.9,1145.0,597.0,537.0,188.0,1399.0,1668.0,8.6,57.6,0.6471
2005-03-04 13:00:00,3.4,1349.0,275.0,16.4,1193.0,550.0,507.0,189.0,1493.0,1710.0,10.9,52.4,0.6826
2005-03-04 14:00:00,3.6,1349.0,275.0,15.6,1167.0,499.0,515.0,192.0,1443.0,1632.0,12.3,48.3,0.6871
2005-03-04 15:00:00,3.9,1344.0,275.0,16.1,1182.0,470.0,525.0,194.0,1411.0,1545.0,12.5,43.4,0.6298
2005-03-04 16:00:00,4.8,1337.0,275.0,16.6,1198.0,568.0,521.0,217.0,1401.0,1557.0,11.9,42.3,0.5902
2005-03-04 17:00:00,3.9,1316.0,275.0,15.9,1177.0,525.0,544.0,178.0,1392.0,1529.0,12.3,41.2,0.5867
2005-03-04 18:00:00,3.6,1253.0,275.0,13.3,1094.0,481.0,575.0,183.0,1327.0,1430.0,10.8,48.1,0.6235
2005-03-04 19:00:00,3.6,1258.0,275.0,14.9,1144.0,414.0,558.0,189.0,1336.0,1509.0,8.9,52.5,0.5996
2005-03-04 20:00:00,4.6,1326.0,275.0,18.5,1253.0,565.0,514.0,225.0,1479.0,1615.0,8.4,54.7,0.6057
2005-03-04 21:00:00,2.3,1109.0,275.0,7.9,896.0,303.0,710.0,175.0,1132.0,1242.0,7.5,58.7,0.6112
2005-03-04 22:00:00,1.6,1029.0,275.0,5.0,762.0,221.0,820.0,153.0,1049.0,1065.0,6.9,60.0,0.5977
2005-03-04 23:00:00,1.8,1112.0,275.0,6.5,833.0,260.0,759.0,156.0,1104.0,1180.0,6.6,61.3,0.5995
2005-03-05 00:00:00,2.2,1100.0,275.0,6.0,810.0,327.0,768.0,172.0,1070.0,1158.0,6.3,59.8,0.5761
2005-03-05 01:00:00,2.1,1136.0,275.0,6.8,849.0,344.0,715.0,164.0,1132.0,1216.0,5.4,65.8,0.5935
2005-03-05 02:00:00,1.7,1000.0,275.0,4.0,712.0,270.0,848.0,157.0,989.0,971.0,5.8,59.6,0.5523
2005-03-05 03:00:00,1.5,1041.0,275.0,4.4,732.0,230.5,789.0,146.5,1003.0,1076.0,4.9,62.6,0.5477
2005-03-05 04:00:00,1.3,1009.0,275.0,4.0,710.0,191.0,819.0,136.0,974.0,1011.0,4.4,63.9,0.5385
2005-03-05 05:00:00,1.1,975.0,275.0,3.5,681.0,136.0,889.0,110.0,948.0,813.0,4.2,62.5,0.5191
2005-03-05 06:00:00,1.1,993.0,275.0,4.3,727.0,194.0,810.0,128.0,989.0,1001.0,3.1,68.6,0.5302
2005-03-05 07:00:00,0.8,872.0,275.0,2.0,587.0,168.0,1082.0,132.0,866.0,655.0,4.6,54.6,0.4682
2005-03-05 08:00:00,1.3,1017.0,275.0,6.1,818.0,254.0,842.0,156.0,1034.0,933.0,5.0,54.5,0.4788
2005-03-05 09:00:00,2.3,1070.0,275.0,8.7,928.0,410.0,701.0,185.0,1112.0,1088.0,7.0,48.1,0.4847
2005-03-05 10:00:00,1.1,915.0,275.0,3.1,658.0,166.0,957.0,121.0,866.0,562.0,10.0,37.7,0.4643
2005-03-05 11:00:00,1.1,978.0,275.0,5.2,772.0,162.0,870.0,117.0,955.0,586.0,13.0,30.3,0.452
2005-03-05 12:00:00,1.5,968.0,275.0,5.3,777.0,188.0,830.0,133.0,929.0,617.0,14.0,28.1,0.4476
2005-03-05 13:00:00,1.6,1008.0,275.0,6.7,843.0,199.0,787.0,136.0,998.0,705.0,13.3,28.9,0.4399
2005-03-05 14:00:00,2.2,1025.0,275.0,8.3,913.0,272.0,724.0,162.0,1035.0,814.0,13.4,29.0,0.4436
2005-03-05 15:00:00,1.5,983.0,275.0,5.9,806.0,180.0,820.0,132.0,966.0,615.0,13.5,28.3,0.4374
2005-03-05 16:00:00,1.8,1018.0,275.0,7.3,868.0,255.0,751.0,162.0,1015.0,804.0,13.0,29.7,0.442
2005-03-05 17:00:00,2.0,1101.0,275.0,8.4,916.0,251.0,721.0,159.0,1125.0,861.0,11.6,38.7,0.5271
2005-03-05 18:00:00,1.9,1116.0,275.0,7.7,888.0,258.0,695.0,156.0,1176.0,980.0,8.6,56.3,0.6312
2005-03-05 19:00:00,2.5,1161.0,275.0,9.1,945.0,344.0,654.0,177.0,1205.0,1077.0,8.5,57.9,0.6435
2005-03-05 20:00:00,2.6,1212.0,275.0,10.9,1010.0,380.0,622.0,185.0,1284.0,1214.0,7.8,63.4,0.6735
2005-03-05 21:00:00,3.2,1225.0,275.0,10.2,985.0,464.0,635.0,199.0,1255.0,1169.0,7.2,69.5,0.7084
2005-03-05 22:00:00,2.2,1154.0,275.0,7.8,891.0,304.0,697.0,166.0,1197.0,1079.0,6.5,74.7,0.7248
2005-03-05 23:00:00,1.9,1140.0,275.0,7.0,856.0,258.0,707.0,152.0,1171.0,1147.0,6.5,73.9,0.7224
2005-03-06 00:00:00,2.4,1201.0,275.0,9.2,949.0,358.0,665.0,170.0,1220.0,1260.0,6.8,72.1,0.7143
2005-03-06 01:00:00,1.8,1011.0,275.0,4.6,742.0,278.0,842.0,160.0,998.0,929.0,7.0,60.0,0.6055
2005-03-06 02:00:00,0.9,867.0,275.0,2.1,590.0,116.0,1088.0,100.0,826.0,465.0,7.2,47.8,0.487
2005-03-06 03:00:00,0.8,856.0,275.0,1.5,545.0,88.0,1166.0,78.5,803.0,398.0,7.2,47.3,0.483
2005-03-06 04:00:00,0.7,859.0,275.0,1.3,527.0,60.0,1203.0,57.0,810.0,342.0,6.8,52.9,0.5245
2005-03-06 05:00:00,0.6,859.0,275.0,0.8,479.0,51.0,1285.0,48.0,822.0,313.0,5.8,65.0,0.6029
2005-03-06 06:00:00,0.5,842.0,275.0,0.6,454.0,33.0,1433.0,32.0,788.0,292.0,5.8,59.4,0.5502
2005-03-06 07:00:00,0.6,856.0,275.0,1.1,505.0,80.0,1246.0,72.0,833.0,367.0,5.5,58.3,0.529
2005-03-06 08:00:00,0.6,867.0,275.0,1.0,500.0,103.0,1219.0,86.0,818.0,387.0,5.9,54.8,0.5119
2005-03-06 09:00:00,0.7,877.0,275.0,1.5,541.0,93.0,1148.0,79.0,829.0,399.0,7.3,48.7,0.5007
2005-03-06 10:00:00,0.7,869.0,275.0,1.4,535.0,108.0,1162.0,87.0,783.0,376.0,9.4,39.9,0.4707
2005-03-06 11:00:00,0.9,900.0,275.0,2.0,582.0,107.0,1081.0,85.0,792.0,377.0,11.2,33.8,0.449
2005-03-06 12:00:00,1.0,899.0,275.0,2.3,603.0,122.0,1055.0,97.0,782.0,379.0,12.3,29.9,0.4255
2005-03-06 13:00:00,1.0,895.0,275.0,2.6,624.0,122.0,1002.0,96.0,787.0,387.0,14.8,23.7,0.3945
2005-03-06 14:00:00,1.4,992.0,275.0,6.7,844.0,156.0,830.0,113.0,990.0,552.0,13.1,26.6,0.399
2005-03-06 15:00:00,3.0,1104.0,275.0,13.3,1095.0,246.0,609.0,163.0,1210.0,930.0,13.3,25.7,0.3914
2005-03-06 16:00:00,1.5,933.0,275.0,4.0,711.0,205.0,912.0,146.0,850.0,554.0,12.0,27.7,0.3885
2005-03-06 17:00:00,1.7,973.0,275.0,5.3,778.0,257.0,839.0,167.0,916.0,723.0,11.5,30.1,0.4067
2005-03-06 18:00:00,2.3,1069.0,275.0,8.6,923.0,228.0,735.0,162.0,1036.0,875.0,10.1,33.2,0.4115
2005-03-06 19:00:00,2.5,1055.0,275.0,6.2,821.0,321.0,797.0,194.0,942.0,949.0,8.6,38.1,0.4282
2005-03-06 20:00:00,2.1,1032.0,275.0,5.3,778.0,270.0,834.0,185.0,926.0,869.0,8.0,41.2,0.4433
2005-03-06 21:00:00,1.5,982.0,275.0,4.1,714.0,203.0,879.0,158.0,905.0,747.0,7.5,43.8,0.4551
2005-03-06 22:00:00,1.4,968.0,275.0,3.5,680.0,201.0,918.0,156.0,891.0,740.0,6.8,46.9,0.465
2005-03-06 23:00:00,1.4,979.0,275.0,4.1,718.0,207.0,883.0,157.0,903.0,807.0,6.1,46.3,0.4394
2005-03-07 00:00:00,1.4,935.0,275.0,3.2,666.0,180.0,939.0,141.0,836.0,653.0,5.6,45.5,0.4187
2005-03-07 01:00:00,1.2,942.0,275.0,3.2,666.0,140.0,960.0,116.0,848.0,553.0,5.4,48.8,0.4393
2005-03-07 02:00:00,0.9,883.0,275.0,1.7,561.0,93.0,1080.0,84.0,785.0,412.0,5.1,51.2,0.4534
2005-03-07 03:00:00,0.6,841.0,275.0,0.7,470.0,64.0,1311.0,59.0,708.0,289.0,5.3,51.0,0.4563
2005-03-07 04:00:00,0.4,843.0,275.0,0.5,443.0,35.0,1490.0,34.0,730.0,262.0,5.2,57.2,0.5094
2005-03-07 05:00:00,0.4,872.0,275.0,0.6,460.0,47.0,1359.0,45.0,755.0,288.0,4.5,63.1,0.5381
2005-03-07 06:00:00,0.5,862.0,275.0,0.8,474.0,68.0,1312.0,59.0,753.0,310.0,5.2,54.5,0.486
2005-03-07 07:00:00,0.7,917.0,275.0,1.7,562.0,131.0,1099.0,99.0,827.0,418.0,5.6,51.3,0.4712
2005-03-07 08:00:00,1.5,1022.0,275.0,5.2,771.0,289.0,812.0,165.0,941.0,769.0,5.9,45.4,0.4244
2005-03-07 09:00:00,1.9,1022.0,275.0,6.6,837.0,322.0,755.0,168.0,978.0,881.0,6.9,41.3,0.4145
2005-03-07 10:00:00,1.6,961.0,275.0,5.5,789.0,330.0,839.0,169.0,910.0,816.0,8.6,34.2,0.3834
2005-03-07 11:00:00,1.4,912.0,275.0,4.4,731.0,339.0,912.0,162.0,811.0,684.0,9.6,27.7,0.3308
2005-03-07 12:00:00,1.3,896.0,275.0,4.4,731.0,316.0,911.0,155.0,799.0,627.0,10.6,25.3,0.3224
2005-03-07 13:00:00,1.3,890.0,275.0,4.3,726.0,218.0,921.0,136.0,779.0,523.0,10.2,25.6,0.3181
2005-03-07 14:00:00,1.2,891.0,275.0,4.5,740.0,177.0,919.0,124.0,788.0,502.0,10.0,25.2,0.3079
2005-03-07 15:00:00,1.3,894.0,275.0,4.5,737.0,278.0,913.0,158.0,805.0,604.0,9.7,25.7,0.3088
2005-03-07 16:00:00,1.4,907.0,275.0,4.8,753.0,313.0,886.0,167.0,819.0,682.0,9.7,26.8,0.3226
2005-03-07 17:00:00,1.7,973.0,275.0,6.3,827.0,351.0,825.0,176.0,888.0,846.0,9.4,27.3,0.3216
2005-03-07 18:00:00,2.5,1035.0,275.0,9.6,961.0,374.0,726.0,204.0,985.0,1027.0,7.9,28.0,0.2999
2005-03-07 19:00:00,3.8,1146.0,275.0,15.0,1147.0,431.0,621.0,209.0,1148.0,1315.0,6.9,30.7,0.3066
2005-03-07 20:00:00,4.2,1176.0,275.0,15.4,1162.0,468.0,600.0,224.0,1137.0,1363.0,6.1,33.3,0.3152
2005-03-07 21:00:00,2.8,1057.0,275.0,8.9,935.0,368.0,720.0,211.0,982.0,1236.0,5.0,37.4,0.329
2005-03-07 22:00:00,1.5,974.0,275.0,5.0,763.0,239.0,861.0,174.0,865.0,1076.0,4.2,40.9,0.3417
2005-03-07 23:00:00,1.8,1044.0,275.0,6.5,834.0,292.0,781.0,181.0,924.0,1200.0,3.9,43.5,0.3538
2005-03-08 00:00:00,1.5,988.0,275.0,4.4,734.0,205.0,860.0,157.0,868.0,1081.0,3.0,47.7,0.3658
2005-03-08 01:00:00,1.5,1016.0,275.0,5.3,781.0,255.0,799.0,154.0,918.0,1174.0,2.5,52.1,0.3855
2005-03-08 02:00:00,1.2,929.0,275.0,3.1,659.0,220.0,920.0,147.0,851.0,1033.0,2.0,53.5,0.3831
2005-03-08 03:00:00,0.8,876.0,275.0,1.9,576.0,167.0,1040.0,124.0,815.0,900.0,1.0,56.7,0.3803
2005-03-08 04:00:00,0.75,872.0,275.0,1.7,558.0,114.0,1054.0,101.0,807.0,853.0,0.5,59.4,0.3841
2005-03-08 05:00:00,0.7,888.0,275.0,1.9,574.0,153.0,1035.0,114.0,820.0,886.0,1.4,56.8,0.3903
2005-03-08 06:00:00,0.7,927.0,275.0,2.8,638.0,224.0,949.0,134.0,846.0,949.0,0.9,58.4,0.388
2005-03-08 07:00:00,1.3,991.0,275.0,5.5,786.0,295.0,817.0,144.0,931.0,1037.0,0.3,61.0,0.3881
2005-03-08 08:00:00,3.4,1317.0,275.0,18.3,1247.0,667.0,558.0,182.0,1360.0,1571.0,0.9,59.1,0.3913
2005-03-08 09:00:00,5.5,1402.0,275.0,26.3,1462.0,867.0,449.0,223.0,1599.0,1885.0,4.1,47.9,0.3959
2005-03-08 10:00:00,4.1,1222.0,275.0,16.3,1188.0,666.0,554.0,219.0,1265.0,1683.0,7.7,34.6,0.3652
2005-03-08 11:00:00,3.0,1109.0,275.0,12.3,1060.0,595.0,650.0,215.0,1091.0,1412.0,10.9,25.7,0.3341
2005-03-08 12:00:00,1.9,959.0,275.0,7.4,875.0,421.0,797.0,191.0,864.0,1006.0,13.7,17.4,0.2715
2005-03-08 13:00:00,1.8,964.0,275.0,8.1,902.0,292.0,780.0,162.0,882.0,855.0,14.0,16.8,0.2672
2005-03-08 14:00:00,2.1,1006.0,275.0,10.8,1006.0,308.0,705.0,165.0,988.0,964.0,14.1,17.0,0.2729
2005-03-08 15:00:00,2.3,1002.0,275.0,9.7,968.0,347.0,732.0,171.0,920.0,886.0,15.0,15.8,0.2678
2005-03-08 16:00:00,2.3,997.0,275.0,9.9,975.0,377.0,739.0,164.0,926.0,947.0,16.5,14.9,0.2775
2005-03-08 17:00:00,2.0,1019.0,275.0,9.6,964.0,325.0,729.0,168.0,957.0,984.0,15.8,16.7,0.2972
2005-03-08 18:00:00,3.1,1192.0,275.0,16.5,1196.0,508.0,581.0,204.0,1222.0,1450.0,13.2,23.9,0.3597
2005-03-08 19:00:00,5.1,1399.0,275.0,23.4,1387.0,768.0,487.0,242.0,1499.0,1837.0,11.0,33.8,0.4436
2005-03-08 20:00:00,5.9,1419.0,275.0,24.2,1408.0,764.0,466.0,246.0,1531.0,1899.0,9.5,39.0,0.4644
2005-03-08 21:00:00,3.2,1250.0,275.0,13.3,1094.0,500.0,600.0,215.0,1198.0,1629.0,8.5,42.4,0.4716
2005-03-08 22:00:00,2.4,1156.0,275.0,8.4,916.0,463.0,687.0,206.0,1055.0,1490.0,7.5,44.0,0.4564
2005-03-08 23:00:00,1.4,1064.0,275.0,5.4,783.0,258.0,785.0,167.0,954.0,1319.0,6.6,46.0,0.4505
2005-03-09 00:00:00,1.4,1066.0,275.0,5.2,771.0,214.0,795.0,145.0,949.0,1247.0,5.5,49.6,0.4526
2005-03-09 01:00:00,1.3,1031.0,275.0,4.6,741.0,191.0,821.0,133.0,927.0,1144.0,4.9,52.2,0.4567
2005-03-09 02:00:00,1.0,973.0,275.0,3.2,663.0,154.0,889.0,117.0,887.0,1014.0,4.6,53.5,0.4584
2005-03-09 03:00:00,0.8,937.0,275.0,2.2,600.0,133.5,985.0,103.5,873.0,885.0,4.7,53.1,0.4589
2005-03-09 04:00:00,0.8,930.0,275.0,2.5,616.0,113.0,969.0,90.0,893.0,875.0,3.8,56.8,0.4614
2005-03-09 05:00:00,0.9,949.0,275.0,2.8,640.0,167.0,902.0,112.0,909.0,971.0,2.3,63.5,0.463
2005-03-09 06:00:00,0.9,979.0,275.0,3.9,707.0,235.0,851.0,120.0,959.0,1048.0,2.0,64.9,0.4657
2005-03-09 07:00:00,1.7,1094.0,275.0,7.2,865.0,372.0,708.0,141.0,1061.0,1223.0,2.0,65.3,0.4688
2005-03-09 08:00:00,4.3,1450.0,275.0,20.9,1322.0,877.0,490.0,190.0,1497.0,1756.0,3.3,61.6,0.4829
2005-03-09 09:00:00,6.0,1508.0,275.0,27.0,1479.0,900.0,419.0,215.0,1685.0,2014.0,5.7,52.5,0.4851
2005-03-09 10:00:00,3.8,1374.0,275.0,18.5,1255.0,733.0,504.0,215.0,1375.0,1855.0,8.3,43.5,0.4774
